--- FREKVENSANALYS AV:\nGalaxer i mina braxer.	Frequency Analysis of:\nGalaxies in my pants.
--- FREKVENSANALYS AV:\nGalaxer i mina braxer. Tomat är gott. Päronsplitt.\n__C0__ bokstäver: 40\n__C1__ ord      : 8\n__C2__ meningar : 3	--- FREQUENCY ANALYSIS OF:\nGalaxies in my underwear. Tomatoes are good. Pears split.\n__C0__ characters: 40\n__C1__ words      : 8\n__C2__ sentences : 3
--__C0__--__C1__--uttryck	--__C0__--__C1__--expression
--__C0__--sats	--__C0__--statement
--__C0__--uttryck	--__C0__--expression
-0.7cm	-0.7cm
-1cm	-1cm
-2cm	-2cm
-__C0__-uttryck	-__C0__-expression
-annotering.	-annotation.
-communityt erbjuder omfattande stöd och resurser, vilket gör det lätt att få hjälp och lära sig mer om avancerade funktioner.	The community offers extensive support and resources, which makes it easy to get help and learn more about advanced functions.
-filer liknar __C0__-filer och används för att sammanföra många kompilerade kodfiler i __C1____C2__en komprimerad fil__C3__ för enkel distribution och körning.	-files are similar to __C0__-files and are used to combine many compiled code files into a __C1__ __C2__ compressed file __C3__ for easy distribution and execution.
-filer med bytekod	-bytecode files
-filer är rena textfiler som kan redigeras med vilken textredigerare som helst.	-text files are plain text files that can be edited with any text editor.
-historik	-history
-instanser är äkta objekt men representeras ändå effektivt, normalt __C0____C1__utan boxning	Instances are real objects but represented efficiently, normally __C0__ __C1__ without boxing
-klasser	-classes
-kommandon styr hur text formateras och struktureras.	-commands control how text is formatted and structured.
-metoden anropas på __C0__-vektorn och skriver ut __C1__ om ett element under 42 hittas.	The method is called on the __C0__ vector and prints __C1__ if an element under 42 is found.
-metoden anropas på __C0__-vektorn och skriver ut __C1____C2__HITTAT!__C3__ om ett element under 42 hittas.	-metoden anropas på __C0__-vektorn och skriver ut __C1____C2__HITTAT!__C3__ om ett element under 42 hittas.
-metoden anropas på __C0__-vektorn.	-the method is called on __C0__-vector.
-metoden anropas på __C0__-vektorn. Den letar upp första talet över 50 och returnerar detta värde i en __C1__, alltså __C2__.	-the method is called on __C0__-vector. It searches for the first number over 50 and returns this value in a __C1__, namely __C2__.
-metoden anropas på __C0__-vektorn. Den letar upp första värdet under 42 men eftersom inget värde existerar under 42 i __C1__ returneras __C2__ istället.	-the method is called on __C0__-vector. It searches for the first value below 42, but since no value exists below 42 in __C1__, __C2__ is returned instead.
-metoden försöker hämta elementet på plats 1000 i __C0__, eftersom detta inte existerar returneras __C1__.	-the method tries to retrieve the element at position 1000 in __C0__, since this does not exist, __C1__ is returned.
-metoden hämtar det eventuella värdet på plats 0  i __C0__ och returnerar den i en __C1__ som blir __C2__.	-the method retrieves the optional value at position 0 in __C0__ and returns it in a __C1__ that becomes __C2__.
-referens till	-reference to
-referens till __C0__ och t.ex. metoden	-reference to __C0__ and for example, the method
-referens till __C0__ och t.ex. metoden __C1__, eller	-reference to __C0__ and for example method __C1__, or
-sats i scala skrivs: __C0__ medan i Java skrivs:	-a statement in Scala is written as __C0__ while in Java it is written as:
-sats i scala skrivs: __C0__ medan i Java skrivs: __C1__ __C2__.	-a statement in Scala is written as: __C0__ while in Java it is written as: __C1__ __C2__.
-sats: bra när man __C0__ det kan bli.	statements: good when you __C0__ it can be.
-sats: bra när man __C0__:	-statement: good when you __C0__:
-sats: bra när man __C0__:\n__C1__\nUtläses: __C2__ __C3__ som går från 1 till-och-med 10 skriv ''gurka nr __C4__''	-statement: good when you __C0__:\n__C1__\nPrinted: __C2__ __C3__ from 1 to including 10 write ''cucumber number __C4__''
-sats: bra när man __C0____C1__inte vet hur många gånger__C2__ det kan bli.	statements are good when you don't know how many times __C0__ __C1__ it can be __C2__.
-sats: bra när man __C0____C1__vill ange antalet repetitioner__C2__:	-sats: bra när man __C0____C1__vill ange antalet repetitioner__C2__:
-sats: bra när man __C0____C1__vill ange antalet repetitioner__C2__:\n__C3__\nUtläses: __C4____C5__för varje__C6__ __C7__ som går från 1 till-och-med 10 skriv ''gurka nr __C8__''	-satement: good when you __C0____C1__want to specify the number of repetitions__C2__:\n__C3__\nReads as: __C4____C5__for each__C6__ __C7__ that goes from 1 to-and-inclusive 10 write ''gurka nr __C8__''
-sats: parenteser men inget	-statement: parentheses but none
-sats__C0__.	statement__C0__.
-tecknet betyder att programmet ska köras som en självständig process som inte är kopplad till terminalfönstret.	-the symbol means that the program should be run as a standalone process not attached to the terminal window.
-tecknet i sig är också ett specialtecken och kan skrivas med kommandot __C0__, eller __C1__ inom matematikläget.	The minus sign itself is also a special character and can be written with the command __C0__, or __C1__ within math mode.
-uttryck och __C0__-uttryck.	expressions and __C0__ expressions.
-uttryck omvandlar undantag till ngt lämpligt värde.	-expression converts exceptions to a suitable value.
-uttryck__C0__.	-expression__C0__.
-värden i __C0__ för den använda typen.	-values in __C0__ for the used type.
-värden i __C0____C1__kompanjonsobjekt__C2__ för den använda typen.	-värden i __C0____C1__kompanjonsobjekt__C2__ för den använda typen.
.\nI den givna kodfilen __C0__ finns hjälp-funktioner för att skapa och uppdatera matriser med värden av typen __C1__, för att spara minne vid stora bilder.	In the given code file __C0__, helper functions are provided for creating and updating matrices with values of type __C1__, as well as for saving memory when dealing with large images.
. Denna abstrakta klass kommer innehålla gemensam logik för players.	This abstract class will contain common logic for players.
. Denna abstrakta klass kommer innehålla gemensam logik för players. För att inte göra våra players beroende av __C0__har vi valt att lägga en metod __C1__ i __C2__. Valet av placering av denna metod kan definitivt diskuteras. Man skulle kunna tänka sig att denna metod borde ligga i ett util-objekt eller liknande, men för tillfället är det bara denna metod som man skulle vilja ha i ett sådant objekt vilket gör det klumpigt. Anledningen till att den istället hamnat hos __C3__ är att både __C4__ och __C5__ ärver från __C6__ och kommer vilja ha tillgång till denna metod.	. This abstract class will contain common logic for players. To avoid making our players dependent on __C0__, we have chosen to place a method __C1__ in __C2__. The placement of this method can definitely be debated. One could think that this method should reside in an utility-object or something similar, but at the moment, only this method would be desired in such an object which makes it cumbersome. The reason why it ended up in __C3__ is that both __C4__ and __C5__ inherit from __C6__ and would like to have access to this method.
. Det ska finnas (minst en) banan.	. There should be (at least one) banana.
. Det ska finnas (minst en) banan. En banan består av tre vertikala gula block och finns på en slumpvis position. En banan äts upp av en orm om ormens huvud träffar bananen. Varje gång en banan äts upp av en orm så teleporteras bananen till en ny slumpvis position och kan ätas igen.	. There should be (at least one) banana. A banana consists of three vertical yellow blocks and is located at a random position. A banana is eaten by the snake if the snake's head touches the banana. Every time a banana is eaten by the snake, the banana teleports to a new random position and can be eaten again.
. Det ska finnas (minst ett) monster.	. There should be (at least one) monster.
. Det ska finnas (minst ett) monster. Ett monster består av fem rosa block i kryssform.  Ett monster föds på en slumpvis position och rör sig i en riktning som bestäms vid monstrets födelse. Ett monster blir uppätet och dör om ormens huvud nuddar ett monsterblock.	. There should be (at least one) monster. A monster consists of five pink cross-shaped blocks. A monster is born at a random position and moves in a direction determined at the moment of its birth. A monster is eaten and dies if the snake's head touches a monster block.
. Det ska finnas (minst ett) äpple.	. There should be (at least one) apple.
. Det ska finnas (minst ett) äpple. Ett äpple består av ett rött block och finns på en slumpvis position. Ett äpple kan ätas av en orm om ormens huvud träffar äpplet. Varje gång ett äpple äts upp av en orm så teleporteras äpplet till en ny position och kan ätas igen.	. There should be (at least one) apple. An apple consists of a red block and is located at a random position. An apple can be eaten by a snake if the snake's head hits the apple. Every time an apple is eaten by a snake, the apple teleports to a new position and can be eaten again.
. Det ska finnas ormar.	. There should be snakes.
. Det ska finnas ormar. En orm består av ett antal block, där det främsta blocket kallas huvud och resten av blocken kallas svans. Huvudet har en ljusare färg än kroppen. Svansens längd ökar under spelets gång. En orm rör sig i en viss riktning och varje spelare kan ändra riktningen på sin orm med sina tangenter, i en av fyra riktningar __C0__, __C1__, __C2__ eller __C3__.	. There should be snakes. A snake consists of a number of blocks, where the first block is called head and the rest of the blocks are called tail. The head has a lighter color than the body. The length of the tail increases during the course of the game. A snake moves in a certain direction and each player can change the direction of their snake with their keys, in one of four directions __C0__, __C1__, __C2__ or __C3__.
. Det ska finnas spelare som motsvarar mänskliga användare och som har ett namn och fyra tangenter som den kan spela med.	. There should be players that correspond to human users and which have a name and four keys they can play with.
. Det ska finnas spelare som motsvarar mänskliga användare och som har ett namn och fyra tangenter som den kan spela med. Varje spelare har en egen orm som den kan styra med sina tangenter.	. There should be players that correspond to human users and each player has a name and four keys they can play with. Each player has their own snake which they can control with their keys.
. Det ska gå att spela en alla-möter-alla-turnering, där alla möjliga par av spelare möts i slumpvis ordning.	. It should be possible to play a round-robin tournament, where all possible pairs of players meet in random ordering.
. Det ska gå att spela en utslagsturnering, som avslutas med final efter semi-final, etc., beroende på antal spelare.	. It should be possible to play a knockout tournament that ends with a final after the semifinals, etc., depending on the number of players.
. Det ska gå att spela ensam.	. It should be possible to play alone.
. Det ska gå att spela ensam. I varianten med en spelare finns en orm och minst ett äpple (och ev. även bananer och monster). Varje gång användarens orm lyckas äta en frukt får användaren poäng. När ormen ätit ett visst antal äpplen, eller om ormen blivit uppäten av ett monster, är spelet slut och poängen visas. En ormsvans ska bli längre vid jämna tidsintervall eller om den äter frukt.	. It should be possible to play solo. In the single-player variant, there is a snake and at least one apple (and possibly also bananas and monsters). Each time the player's snake successfully eats a fruit, the player earns points. When the snake has eaten a certain number of apples, or if the snake is eaten by a monster, the game ends and the score is displayed. The snake should get longer at regular intervals or when it eats a fruit.
. Det ska gå att spela två och två.	. It should be possible to play two and two.
. Det ska gå att spela två och två. I varianten med två spelare finns två ormar. Det finns också äpplen, bananer och monster. Om en orm äter en banan blir dess svans längre. När ormen ätit ett visst antal äpplen, eller om ormen blivit uppäten av ett monster, är spelet slut och poängen visas. En ormsvans ska bli längre vid jämna tidsintervall eller om den äter frukt.	. It should be possible to play with two and two. In the two-player variant, there are two snakes. There are also apples, bananas, and monsters. When a snake eats a banana, its tail becomes longer. When a snake has eaten a certain number of apples, or when a snake is eaten by a monster, the game ends and the score is shown. A snake's tail will become longer at regular intervals or when it eats fruit.
. Detta anrika byggverktyg har varit med ända sedan 1970-talet och används fortfarande för att bygga många system under Linux, och är populärt vid utveckling med programspråken C och C++. En konfigurationsfil för __C0__ heter __C1__ och har en egen, speciell syntax.	. This rich building tool has been around since the 1970s and is still used to build many systems under Linux, and is popular for development with programming languages C and C++. A configuration file for __C0__ is named __C1__ and has its own, specific syntax.
